100 97208
100 95463
100 78403
100 75261
100 96766
100 73376
100 109052
100 86790
100 89169
100 74207
100 94863
100 76448
100 87022
100 75686
100 73757
100 89392
100 71617
100 96402
100 77446
100 78646
200 1394456
200 1136413
200 1273454
200 1048227
200 1207249
200 1198401
200 1136622
200 1039417
200 1087788
200 878837
200 1011150
200 1331130
200 1321556
200 992400
200 1096971
200 924174
200 919785
200 1110704
200 1205060
200 1093999
300 5712248
300 5658046
300 5434808
300 4373652
300 4754321
300 5219392
300 4474301
300 5475970
300 5212559
300 5969427
300 5513110
300 6040829
300 6112724
300 4704500
300 5219991
300 4801048
300 5050549
300 4978068
300 4923486
300 4713119
400 15008015
400 12730749
400 12043670
400 11856945
400 12350129
400 10860809
400 12215772
400 14518203
400 12918540
400 13341139
400 13894158
400 12536315
400 13410521
400 13024652
400 12949474
400 12132655
400 11877762
400 11895399
400 12381014
400 12765058
500 103813502
500 24059208
500 24710683
500 32214511
500 27942524
500 25352970
500 23415275
500 24427301
500 24025150
500 27263634
500 27474165
500 24627933
500 26743041
500 25850349
500 24035499
500 23330063
500 23217765
500 23964721
500 24670393
500 23432157
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
600 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
700 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
800 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
900 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
1000 
