10 396.6 71.9152
20 3848 1211.4
30 42980.2 4518.73
40 256035 42312.4
50 1.00873e+06 237070
60 4263247 523598
70 1.28752e+07 1.19838e+06
80 3.84425e+07 5.58354e+06
90 1.03799e+08 1.58477e+06
100 2.83859e+08 1.45674e+07
