100 84848.7 10758.2
200 1.12039e+06 142221
300 5.21711e+06 514352
400 1.27355e+07 968583
500 2.92285e+07 1.76892e+07
600 0 0
700 0 0
800 0 0
900 0 0
1000 0 0
