10 0.7 7 10516 641
10 0.7 8 8640 641
10 0.7 9 9095 641
10 0.8 10 11257 641
10 0.8 5 11184 641
10 0.8 6 8766 641
10 0.8 7 8920 641
10 0.8 8 8629 641
10 0.8 9 11189 641
10 0.9 10 8964 641
10 0.9 5 9404 641
10 0.9 6 11596 641
10 0.9 7 12156 641
10 0.9 8 11819 641
10 0.9 9 11612 641
10 0.1 10 6977 197
10 0.1 5 8138 197
10 0.1 6 8733 197
10 0.1 7 11293 197
10 0.1 8 8386 197
10 0.1 9 13304 197
10 0.2 10 11182 197
10 0.2 5 13762 197
10 0.2 6 9696 197
10 0.2 7 7187 197
10 0.2 8 10972 197
10 0.2 9 9244 197
10 0.3 10 10925 197
10 0.3 5 9857 197
10 0.3 6 8066 197
10 0.3 7 8191 197
10 0.3 8 8602 197
10 0.3 9 17389 197
10 0.4 10 8132 197
10 0.4 5 8595 197
10 0.4 6 9122 197
10 0.4 7 6995 197
10 0.4 8 8431 197
10 0.4 9 6724 197
10 0.5 10 8038 197
10 0.5 5 7433 197
10 0.5 6 8706 197
10 0.5 7 6055 197
10 0.5 8 6549 197
10 0.5 9 6966 197
10 0.6 10 6374 197
10 0.6 5 14896 197
10 0.6 6 6596 197
10 0.6 7 7572 197
10 0.6 8 7193 197
10 0.6 9 6973 197
10 0.7 10 7683 197
10 0.7 5 7417 197
10 0.7 6 7899 197
10 0.7 7 5990 197
10 0.7 8 6108 197
10 0.7 9 6201 197
10 0.8 10 7261 197
10 0.8 5 7632 197
10 0.8 6 6087 197
10 0.8 7 5880 197
10 0.8 8 8724 197
10 0.8 9 7877 197
10 0.9 10 6643 197
10 0.9 5 5935 197
10 0.9 6 6158 197
10 0.9 7 6372 197
10 0.9 8 7872 197
10 0.9 9 6603 197
10 0.1 10 8367 250
10 0.1 5 8144 250
10 0.1 6 7957 250
10 0.1 7 8082 250
10 0.1 8 7739 250
10 0.1 9 9461 250
10 0.2 10 9980 250
10 0.2 5 8191 250
10 0.2 6 9309 250
10 0.2 7 7670 250
10 0.2 8 10446 250
10 0.2 9 11375 250
10 0.3 10 10477 250
10 0.3 5 9121 250
10 0.3 6 9263 250
10 0.3 7 9113 250
10 0.3 8 9505 250
10 0.3 9 10059 250
10 0.4 10 10049 250
10 0.4 5 8158 250
10 0.4 6 9566 250
10 0.4 7 10230 250
10 0.4 8 9013 250
10 0.4 9 11588 250
10 0.5 10 10282 250
10 0.5 5 9984 250
10 0.5 6 8560 250
10 0.5 7 10292 250
10 0.5 8 9764 250
10 0.5 9 8778 250
10 0.6 10 7669 250
10 0.6 5 10213 250
10 0.6 6 7281 250
10 0.6 7 10476 250
10 0.6 8 10512 250
10 0.6 9 8148 250
10 0.7 10 10534 250
10 0.7 5 10363 250
10 0.7 6 10016 250
10 0.7 7 9653 250
10 0.7 8 10062 250
10 0.7 9 11315 250
10 0.8 10 10593 250
10 0.8 5 8957 250
10 0.8 6 9538 250
10 0.8 7 7633 250
10 0.8 8 10872 250
10 0.8 9 10858 250
10 0.9 10 14064 250
10 0.9 5 10847 250
10 0.9 6 10136 250
10 0.9 7 10124 250
10 0.9 8 9364 250
10 0.9 9 8298 250
10 0.1 10 9790 421
10 0.1 5 9235 421
10 0.1 6 10230 421
10 0.1 7 14111 421
10 0.1 8 12522 421
10 0.1 9 10647 421
10 0.2 10 10111 421
10 0.2 5 10260 421
10 0.2 6 9788 421
10 0.2 7 9345 421
10 0.2 8 8950 421
10 0.2 9 9414 421
10 0.3 10 10675 421
10 0.3 5 12328 421
10 0.3 6 10389 421
10 0.3 7 9589 421
10 0.3 8 9295 421
10 0.3 9 9740 421
10 0.4 10 9101 421
10 0.4 5 11951 421
10 0.4 6 16454 421
10 0.4 7 12530 421
10 0.4 8 13267 421
10 0.4 9 11992 421
10 0.5 10 9742 421
10 0.5 5 9075 421
10 0.5 6 12357 421
10 0.5 7 12110 421
10 0.5 8 10095 421
10 0.5 9 9811 421
10 0.6 10 10181 421
10 0.6 5 9862 421
10 0.6 6 13278 421
10 0.6 7 9767 421
10 0.6 8 12776 421
10 0.6 9 9797 421
10 0.7 10 9692 421
10 0.7 5 10494 421
10 0.7 6 12297 421
10 0.7 7 11761 421
10 0.7 8 9925 421
10 0.7 9 13381 421
10 0.8 10 13195 421
10 0.8 5 9056 421
10 0.8 6 14655 421
10 0.8 7 12516 421
10 0.8 8 11674 421
10 0.8 9 12475 421
10 0.9 10 9809 421
10 0.9 5 10418 421
10 0.9 6 12325 421
10 0.9 7 10124 421
10 0.9 8 10831 421
10 0.9 9 10354 421
20 0.1 10 68994 628
20 0.1 5 65812 628
20 0.1 6 61587 628
20 0.1 7 68175 628
20 0.1 8 63413 628
20 0.1 9 71265 628
20 0.2 10 58954 628
20 0.2 5 60154 628
20 0.2 6 61790 628
20 0.2 7 58483 628
20 0.2 8 60494 628
20 0.2 9 74495 628
20 0.3 10 69878 628
20 0.3 5 68854 628
20 0.3 6 63675 628
20 0.3 7 69344 628
20 0.3 8 63912 628
20 0.3 9 58876 628
20 0.4 10 62029 628
20 0.4 5 59672 628
20 0.4 6 57152 628
20 0.4 7 63060 628
20 0.4 8 59704 628
20 0.4 9 62162 628
20 0.5 10 52036 628
20 0.5 5 54768 628
20 0.5 6 65554 628
20 0.5 7 61791 628
20 0.5 8 58554 628
20 0.5 9 59642 628
20 0.6 10 59788 628
20 0.6 5 58692 628
20 0.6 6 64939 628
20 0.6 7 80842 628
20 0.6 8 56912 628
20 0.6 9 73622 628
20 0.7 10 73704 628
20 0.7 5 82021 628
20 0.7 6 73758 628
20 0.7 7 77126 628
20 0.7 8 59703 628
20 0.7 9 56346 628
20 0.8 10 60740 628
20 0.8 5 65586 628
20 0.8 6 52515 628
20 0.8 7 55274 628
20 0.8 8 56764 628
20 0.8 9 60156 628
20 0.9 10 57013 628
20 0.9 5 55185 628
20 0.9 6 55477 628
20 0.9 7 67051 628
20 0.9 8 54874 628
20 0.9 9 56009 628
20 0.1 10 58898 632
20 0.1 5 53770 632
20 0.1 6 44260 632
20 0.1 7 70961 632
20 0.1 8 55192 632
20 0.1 9 45355 632
20 0.2 10 50560 693
20 0.2 5 44972 693
20 0.2 6 50642 693
20 0.2 7 44990 693
20 0.2 8 49042 693
20 0.2 9 51810 693
20 0.3 10 43151 693
20 0.3 5 47095 693
20 0.3 6 52835 693
20 0.3 7 55812 693
20 0.3 8 52097 693
20 0.3 9 47845 693
20 0.4 10 48984 693
20 0.4 5 54185 693
20 0.4 6 50664 693
20 0.4 7 48069 693
20 0.4 8 52751 693
20 0.4 9 43871 693
20 0.5 10 41044 693
20 0.5 5 47098 693
20 0.5 6 49080 693
20 0.5 7 50463 693
20 0.5 8 47793 693
20 0.5 9 50364 693
20 0.6 10 56880 693
20 0.6 5 57089 693
20 0.6 6 55169 693
20 0.6 7 48218 693
20 0.6 8 52918 693
20 0.6 9 54010 693
20 0.7 10 51380 693
20 0.7 5 48802 693
20 0.7 6 48936 693
20 0.7 7 54041 693
20 0.7 8 54655 693
20 0.7 9 51954 693
20 0.8 10 57567 693
20 0.8 5 59442 693
20 0.8 6 56720 693
20 0.8 7 80442 693
20 0.8 8 48976 693
20 0.8 9 55962 693
20 0.9 10 45807 693
20 0.9 5 56536 693
20 0.9 6 50509 693
20 0.9 7 49364 693
20 0.9 8 49468 693
20 0.9 9 46317 693
20 0.1 10 54978 642
20 0.1 5 76394 642
20 0.1 6 57112 642
20 0.1 7 54429 642
20 0.1 8 60700 642
20 0.1 9 52452 642
20 0.2 10 43935 642
20 0.2 5 52148 642
20 0.2 6 46147 642
20 0.2 7 55453 642
20 0.2 8 45969 642
20 0.2 9 52544 642
20 0.3 10 57300 642
20 0.3 5 55213 642
20 0.3 6 50806 642
20 0.3 7 54168 642
20 0.3 8 49675 642
20 0.3 9 50918 642
20 0.4 10 56984 642
20 0.4 5 62312 642
20 0.4 6 58046 642
20 0.4 7 53459 642
20 0.4 8 48346 642
20 0.4 9 54134 642
20 0.5 10 48960 642
20 0.5 5 53907 642
20 0.5 6 54501 642
20 0.5 7 53473 642
20 0.5 8 50800 642
20 0.5 9 52951 642
20 0.6 10 57150 642
20 0.6 5 51540 642
20 0.6 6 47780 642
20 0.6 7 44198 642
20 0.6 8 53882 642
20 0.6 9 57191 642
20 0.7 10 53397 642
20 0.7 5 50019 642
20 0.7 6 61586 619
20 0.7 7 63893 642
20 0.7 8 47911 642
20 0.7 9 60081 642
20 0.8 10 58959 642
20 0.8 5 48620 642
20 0.8 6 59760 642
20 0.8 7 43570 642
20 0.8 8 47167 642
20 0.8 9 52061 642
20 0.9 10 59904 642
20 0.9 5 47616 619
20 0.9 6 60654 642
20 0.9 7 54289 642
20 0.9 8 59815 619
20 0.9 9 56407 642
20 0.1 10 45107 588
20 0.1 5 43982 588
20 0.1 6 46960 588
20 0.1 7 49366 588
20 0.1 8 44371 588
20 0.1 9 43293 588
20 0.2 10 48965 588
20 0.2 5 53121 588
20 0.2 6 62159 588
20 0.2 7 51007 588
20 0.2 8 52570 588
20 0.2 9 46935 588
20 0.3 10 59319 588
20 0.3 5 51630 588
20 0.3 6 64689 588
20 0.3 7 61713 588
20 0.3 8 57233 588
20 0.3 9 56412 588
20 0.4 10 46728 588
20 0.4 5 50932 588
20 0.4 6 55258 588
20 0.4 7 48673 588
20 0.4 8 50866 588
20 0.4 9 48446 588
20 0.5 10 50984 588
20 0.5 5 50895 588
20 0.5 6 50542 588
20 0.5 7 62998 588
20 0.5 8 58796 588
20 0.5 9 47257 588
20 0.6 10 47832 588
20 0.6 5 52958 588
20 0.6 6 48802 588
20 0.6 7 49259 588
20 0.6 8 47946 588
20 0.6 9 47273 588
20 0.7 10 49328 588
20 0.7 5 46049 588
20 0.7 6 47746 588
20 0.7 7 46309 588
20 0.7 8 63589 588
20 0.7 9 58568 588
20 0.8 10 54599 588
20 0.8 5 47683 588
20 0.8 6 61071 588
20 0.8 7 57027 588
20 0.8 8 51040 588
20 0.8 9 50505 588
20 0.9 10 54704 588
20 0.9 5 60427 588
20 0.9 6 56590 588
20 0.9 7 60481 588
20 0.9 8 61682 588
20 0.9 9 61797 588
20 0.1 10 47818 546
20 0.1 5 51151 546
20 0.1 6 50496 546
20 0.1 7 42493 546
20 0.1 8 43903 546
20 0.1 9 43832 546
20 0.2 10 38283 568
20 0.2 5 42970 568
20 0.2 6 45210 568
20 0.2 7 40546 568
20 0.2 8 41016 568
20 0.2 9 49211 568
20 0.3 10 50168 568
20 0.3 5 42431 568
20 0.3 6 49936 568
20 0.3 7 53671 568
20 0.3 8 50931 568
20 0.3 9 50981 568
20 0.4 10 45923 568
20 0.4 5 42806 568
20 0.4 6 51286 568
20 0.4 7 45898 568
20 0.4 8 45388 568
20 0.4 9 48801 568
20 0.5 10 50083 568
20 0.5 5 49300 568
20 0.5 6 42086 568
20 0.5 7 41478 568
20 0.5 8 48825 568
20 0.5 9 48918 568
20 0.6 10 52488 568
20 0.6 5 68282 568
20 0.6 6 47408 568
20 0.6 7 53611 568
20 0.6 8 45186 568
20 0.6 9 50774 568
20 0.7 10 57726 568
20 0.7 5 57384 568
20 0.7 6 53619 568
20 0.7 7 48961 568
20 0.7 8 52722 568
20 0.7 9 58981 568
20 0.8 10 56566 568
20 0.8 5 54979 568
20 0.8 6 42931 568
20 0.8 7 50023 568
20 0.8 8 47752 568
20 0.8 9 43050 568
20 0.9 10 52449 568
20 0.9 5 50727 568
20 0.9 6 44594 568
20 0.9 7 56127 568
20 0.9 8 48937 568
20 0.9 9 57033 568
30 0.1 10 232011 780
30 0.1 5 212240 780
30 0.1 6 213064 780
30 0.1 7 222079 780
30 0.1 8 196492 780
30 0.1 9 210852 780
30 0.2 10 204020 780
30 0.2 5 228710 780
30 0.2 6 220175 780
30 0.2 7 228775 780
30 0.2 8 218454 780
30 0.2 9 224833 780
30 0.3 10 190412 780
30 0.3 5 205808 780
30 0.3 6 207547 780
30 0.3 7 226634 780
30 0.3 8 205751 780
30 0.3 9 231029 780
30 0.4 10 201026 780
30 0.4 5 212334 780
30 0.4 6 214027 780
30 0.4 7 210290 780
30 0.4 8 233253 780
30 0.4 9 204561 780
30 0.5 10 221923 780
30 0.5 5 212285 780
30 0.5 6 218763 780
30 0.5 7 212191 780
30 0.5 8 186180 780
30 0.5 9 225927 780
30 0.6 10 215726 780
30 0.6 5 231875 780
30 0.6 6 235457 780
30 0.6 7 195285 780
30 0.6 8 251421 780
30 0.6 9 206212 780
30 0.7 10 191183 780
30 0.7 5 221338 780
30 0.7 6 215827 780
30 0.7 7 216410 780
30 0.7 8 218320 780
30 0.7 9 208900 780
30 0.8 10 207877 780
30 0.8 5 193705 780
30 0.8 6 188866 780
30 0.8 7 191495 780
30 0.8 8 224701 780
30 0.8 9 239091 780
30 0.9 10 196262 780
30 0.9 5 210214 780
30 0.9 6 189688 780
30 0.9 7 197093 780
30 0.9 8 194459 780
30 0.9 9 208685 780
30 0.1 10 218410 1136
30 0.1 5 218073 1136
30 0.1 6 206166 1136
30 0.1 7 235638 1136
30 0.1 8 235668 1136
30 0.1 9 246563 1136
30 0.2 10 297519 1136
30 0.2 5 257857 1136
30 0.2 6 241204 1136
30 0.2 7 242533 1136
30 0.2 8 236848 1136
30 0.2 9 280781 1136
30 0.3 10 211361 1136
30 0.3 5 234459 1136
30 0.3 6 208515 1136
30 0.3 7 200681 1136
30 0.3 8 238193 1136
30 0.3 9 214907 1136
30 0.4 10 233629 1136
30 0.4 5 235908 1136
30 0.4 6 230245 1136
30 0.4 7 239656 1136
30 0.4 8 201229 1136
30 0.4 9 208578 1136
30 0.5 10 196457 1136
30 0.5 5 238992 1136
30 0.5 6 211827 1136
30 0.5 7 221419 1136
30 0.5 8 250009 1136
30 0.5 9 254973 1136
30 0.6 10 238397 1136
30 0.6 5 232225 1136
30 0.6 6 246186 1136
30 0.6 7 218920 1136
30 0.6 8 234934 1136
30 0.6 9 240280 1136
30 0.7 10 249432 1136
30 0.7 5 232692 1136
30 0.7 6 248679 1136
30 0.7 7 238774 1136
30 0.7 8 219158 1136
30 0.7 9 241782 1136
30 0.8 10 255686 1136
30 0.8 5 218342 1136
30 0.8 6 258555 1136
30 0.8 7 209064 1136
30 0.8 8 273151 1136
30 0.8 9 306220 1136
30 0.9 10 228845 1136
30 0.9 5 202467 1136
30 0.9 6 223135 1136
30 0.9 7 210830 1136
30 0.9 8 225385 1136
30 0.9 9 231329 1136
30 0.1 10 161379 1127
30 0.1 5 186911 1127
30 0.1 6 157019 1127
30 0.1 7 151526 1127
30 0.1 8 156693 1127
30 0.1 9 143147 1127
30 0.2 10 161219 1127
30 0.2 5 165113 1127
30 0.2 6 169140 1127
30 0.2 7 166015 1127
30 0.2 8 167478 1127
30 0.2 9 142320 1127
30 0.3 10 153618 1127
30 0.3 5 144896 1127
30 0.3 6 158674 1127
30 0.3 7 151363 1127
30 0.3 8 133329 1127
30 0.3 9 135222 1127
30 0.4 10 164690 1127
30 0.4 5 149600 1127
30 0.4 6 152211 1127
30 0.4 7 158084 1127
30 0.4 8 163514 1127
30 0.4 9 141538 1127
30 0.5 10 127353 1127
30 0.5 5 165411 1127
30 0.5 6 167814 1127
30 0.5 7 137320 1127
30 0.5 8 158562 1127
30 0.5 9 126755 1127
30 0.6 10 130554 1127
30 0.6 5 135602 1127
30 0.6 6 158567 1127
30 0.6 7 139397 1127
30 0.6 8 173362 1127
30 0.6 9 164716 1127
30 0.7 10 166625 1127
30 0.7 5 166128 1127
30 0.7 6 158808 1127
30 0.7 7 155220 1127
30 0.7 8 157744 1127
30 0.7 9 136455 1127
30 0.8 10 135742 1127
30 0.8 5 158586 1127
30 0.8 6 122839 1127
30 0.8 7 142127 1127
30 0.8 8 138699 1127
30 0.8 9 147156 1127
30 0.9 10 129359 1127
30 0.9 5 129288 1127
30 0.9 6 157571 1127
30 0.9 7 165598 1127
30 0.9 8 156483 1127
30 0.9 9 137080 1127
30 0.1 10 145715 605
30 0.1 5 133704 605
30 0.1 6 142876 605
30 0.1 7 143819 605
30 0.1 8 141965 605
30 0.1 9 171333 605
30 0.2 10 119202 660
30 0.2 5 129978 660
30 0.2 6 132928 660
30 0.2 7 135728 660
30 0.2 8 124722 660
30 0.2 9 126846 660
30 0.3 10 146845 765
30 0.3 5 137909 660
30 0.3 6 110748 681
30 0.3 7 133064 746
30 0.3 8 175136 660
30 0.3 9 113415 660
30 0.4 10 130779 681
30 0.4 5 146513 746
30 0.4 6 136439 754
30 0.4 7 150266 741
30 0.4 8 148272 660
30 0.4 9 131551 660
30 0.5 10 121431 660
30 0.5 5 129205 660
30 0.5 6 109934 660
30 0.5 7 128260 660
30 0.5 8 116773 660
30 0.5 9 115319 660
30 0.6 10 129442 660
30 0.6 5 136096 741
30 0.6 6 139051 660
30 0.6 7 115639 660
30 0.6 8 122607 725
30 0.6 9 120306 660
30 0.7 10 127061 660
30 0.7 5 126035 765
30 0.7 6 114081 660
30 0.7 7 123290 681
30 0.7 8 130771 741
30 0.7 9 131807 765
30 0.8 10 133134 660
30 0.8 5 133476 725
30 0.8 6 117223 741
30 0.8 7 115981 681
30 0.8 8 118523 660
30 0.8 9 120384 681
30 0.9 10 113048 681
30 0.9 5 109475 765
30 0.9 6 133183 754
30 0.9 7 133991 765
30 0.9 8 129688 660
30 0.9 9 133862 754
30 0.1 10 155105 854
30 0.1 5 154631 854
30 0.1 6 175903 854
30 0.1 7 172472 854
30 0.1 8 154405 854
30 0.1 9 161432 854
30 0.2 10 166948 854
30 0.2 5 171061 854
30 0.2 6 170322 854
30 0.2 7 169118 854
30 0.2 8 192126 854
30 0.2 9 178379 854
30 0.3 10 203083 854
30 0.3 5 175497 854
30 0.3 6 185690 854
30 0.3 7 160862 854
30 0.3 8 169132 854
30 0.3 9 169336 854
30 0.4 10 159335 854
30 0.4 5 155097 854
30 0.4 6 142668 854
30 0.4 7 173744 854
30 0.4 8 179457 854
30 0.4 9 164723 854
30 0.5 10 155146 854
30 0.5 5 152269 854
30 0.5 6 168700 854
30 0.5 7 207440 854
30 0.5 8 187316 854
30 0.5 9 200509 854
30 0.6 10 158651 854
30 0.6 5 154418 854
30 0.6 6 173282 854
30 0.6 7 154053 854
30 0.6 8 166606 854
30 0.6 9 153696 854
30 0.7 10 139278 854
30 0.7 5 144058 854
30 0.7 6 143135 854
30 0.7 7 143895 854
30 0.7 8 150861 854
30 0.7 9 166632 854
30 0.8 10 145564 854
30 0.8 5 154976 854
30 0.8 6 155514 854
30 0.8 7 147505 854
30 0.8 8 140002 854
30 0.8 9 160231 854
30 0.9 10 166429 854
30 0.9 5 173280 854
30 0.9 6 184188 854
30 0.9 7 166307 854
30 0.9 8 162698 854
30 0.9 9 215730 854
40 0.1 10 503416 1181
40 0.1 5 491080 1165
40 0.1 6 444532 1181
40 0.1 7 430143 1061
40 0.1 8 507744 1165
40 0.1 9 502826 1116
40 0.2 10 539531 1181
40 0.2 5 539443 1061
40 0.2 6 516562 1116
40 0.2 7 484373 1181
40 0.2 8 465506 1181
40 0.2 9 499591 1181
40 0.3 10 535790 1061
40 0.3 5 448747 1061
40 0.3 6 513260 1061
40 0.3 7 554670 1116
40 0.3 8 451532 1061
40 0.3 9 405042 1061
40 0.4 10 517236 1181
40 0.4 5 443571 1061
40 0.4 6 508390 1181
40 0.4 7 503645 1181
40 0.4 8 520349 1181
40 0.4 9 483098 1061
40 0.5 10 411206 1181
40 0.5 5 416757 1181
40 0.5 6 550416 1181
40 0.5 7 420335 1181
40 0.5 8 420217 1181
40 0.5 9 412093 1181
40 0.6 10 410574 1181
40 0.6 5 436650 1181
40 0.6 6 435113 1181
40 0.6 7 404672 1181
40 0.6 8 453251 1181
40 0.6 9 429724 1181
40 0.7 10 451757 1061
40 0.7 5 458221 1181
40 0.7 6 406243 1181
40 0.7 7 404189 1181
40 0.7 8 453015 1181
40 0.7 9 462802 1061
40 0.8 10 399710 1181
40 0.8 5 453577 1181
40 0.8 6 417970 1181
40 0.8 7 428975 1181
40 0.8 8 443526 1181
40 0.8 9 448691 1181
40 0.9 10 464627 1181
40 0.9 5 394358 1061
40 0.9 6 358391 1181
40 0.9 7 420872 1181
40 0.9 8 411833 1181
40 0.9 9 447061 1061
40 0.1 10 365344 1081
40 0.1 5 322996 1081
40 0.1 6 292622 1081
40 0.1 7 293923 1081
40 0.1 8 305413 1081
40 0.1 9 309285 1081
40 0.2 10 306224 1081
40 0.2 5 318938 1081
40 0.2 6 359762 1081
40 0.2 7 317218 1081
40 0.2 8 357211 1081
40 0.2 9 346730 1081
40 0.3 10 305769 1081
40 0.3 5 316783 1081
40 0.3 6 288314 1081
40 0.3 7 287673 1081
40 0.3 8 302530 1081
40 0.3 9 325748 1081
40 0.4 10 271886 1081
40 0.4 5 313274 1081
40 0.4 6 252055 1081
40 0.4 7 283655 1081
40 0.4 8 292612 1081
40 0.4 9 324420 1081
40 0.5 10 282789 1081
40 0.5 5 269293 1081
40 0.5 6 283790 1081
40 0.5 7 276367 1081
40 0.5 8 254412 1081
40 0.5 9 319137 1081
40 0.6 10 274124 1081
40 0.6 5 256895 1081
40 0.6 6 299546 1081
40 0.6 7 283508 1081
40 0.6 8 246242 1081
40 0.6 9 263609 1081
40 0.7 10 289101 1081
40 0.7 5 260748 1081
40 0.7 6 303918 1081
40 0.7 7 271223 1081
40 0.7 8 294381 1081
40 0.7 9 273985 1081
40 0.8 10 260350 1081
40 0.8 5 269751 1081
40 0.8 6 256023 1081
40 0.8 7 285970 1081
40 0.8 8 259558 1081
40 0.8 9 260398 1081
40 0.9 10 244053 1081
40 0.9 5 320853 1081
40 0.9 6 301065 1081
40 0.9 7 279523 1081
40 0.9 8 268792 1081
40 0.9 9 264497 1081
40 0.1 10 252067 946
40 0.1 5 248613 946
40 0.1 6 251059 946
40 0.1 7 233395 946
40 0.1 8 216640 946
40 0.1 9 259425 946
40 0.2 10 296514 1254
40 0.2 5 290814 1254
40 0.2 6 283440 1254
40 0.2 7 296460 1254
40 0.2 8 307331 1254
40 0.2 9 297827 1010
40 0.3 10 264724 1254
40 0.3 5 296359 1254
40 0.3 6 311226 1254
40 0.3 7 293741 1254
40 0.3 8 330848 1254
40 0.3 9 259497 1254
40 0.4 10 269728 1254
40 0.4 5 310955 1254
40 0.4 6 317483 1254
40 0.4 7 276586 1254
40 0.4 8 333422 1254
40 0.4 9 305510 1254
40 0.5 10 290074 1254
40 0.5 5 301935 1254
40 0.5 6 279407 1254
40 0.5 7 336165 1254
40 0.5 8 280649 1254
40 0.5 9 273140 1254
40 0.6 10 315809 1254
40 0.6 5 306084 1254
40 0.6 6 317211 1254
40 0.6 7 329479 1254
40 0.6 8 334353 1254
40 0.6 9 311211 1254
40 0.7 10 311935 1254
40 0.7 5 313230 1254
40 0.7 6 353322 1254
40 0.7 7 300907 1254
40 0.7 8 310152 1254
40 0.7 9 339685 1254
40 0.8 10 342284 1254
40 0.8 5 296663 1254
40 0.8 6 289326 1254
40 0.8 7 320417 1254
40 0.8 8 317173 1254
40 0.8 9 306100 1254
40 0.9 10 313478 1254
40 0.9 5 323789 1254
40 0.9 6 320908 1254
40 0.9 7 323871 1254
40 0.9 8 298772 1254
40 0.9 9 299820 1254
40 0.1 10 365348 874
40 0.1 5 358846 874
40 0.1 6 373009 874
40 0.1 7 335549 874
40 0.1 8 372132 874
40 0.1 9 377460 838
40 0.2 10 419086 874
40 0.2 5 334553 874
40 0.2 6 413409 867
40 0.2 7 378111 874
40 0.2 8 354472 874
40 0.2 9 333934 867
40 0.3 10 335139 874
40 0.3 5 349954 874
40 0.3 6 359057 1150
40 0.3 7 362703 874
40 0.3 8 331061 926
40 0.3 9 335219 871
40 0.4 10 366094 871
40 0.4 5 374968 871
40 0.4 6 332902 874
40 0.4 7 323128 874
40 0.4 8 349840 871
40 0.4 9 358072 874
40 0.5 10 355045 874
40 0.5 5 384080 874
40 0.5 6 416203 926
40 0.5 7 321221 874
40 0.5 8 356260 1150
40 0.5 9 348484 871
40 0.6 10 329453 871
40 0.6 5 349594 1150
40 0.6 6 314604 874
40 0.6 7 348915 871
40 0.6 8 310423 871
40 0.6 9 377364 871
40 0.7 10 402311 926
40 0.7 5 392617 874
40 0.7 6 311674 838
40 0.7 7 324453 838
40 0.7 8 370405 871
40 0.7 9 347999 871
40 0.8 10 323332 871
40 0.8 5 349226 871
40 0.8 6 346187 838
40 0.8 7 350394 874
40 0.8 8 360457 868
40 0.8 9 337805 1150
40 0.9 10 329504 871
40 0.9 5 338674 874
40 0.9 6 325523 874
40 0.9 7 327627 1150
40 0.9 8 351497 871
40 0.9 9 346262 871
40 0.1 10 378779 1442
40 0.1 5 345786 1442
40 0.1 6 329245 1442
40 0.1 7 350083 1442
40 0.1 8 371242 1442
40 0.1 9 392439 1442
40 0.2 10 302875 1000
40 0.2 5 366327 1442
40 0.2 6 337572 1442
40 0.2 7 337464 1442
40 0.2 8 342983 1442
40 0.2 9 323164 1442
40 0.3 10 354107 1216
40 0.3 5 362278 1216
40 0.3 6 372909 1442
40 0.3 7 335710 1442
40 0.3 8 384292 1216
40 0.3 9 333918 1442
40 0.4 10 285135 1123
40 0.4 5 368120 1216
40 0.4 6 307916 1148
40 0.4 7 332618 1442
40 0.4 8 325329 1216
40 0.4 9 308830 1148
40 0.5 10 348626 1442
40 0.5 5 379642 1442
40 0.5 6 285225 1216
40 0.5 7 355641 1123
